wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement,correct,pretest_accuracy,strength
we992837,puzzle,../static/stimuli/images/waterfall/sun_awrontvhyysjfacv.jpg,FALSE,0,1095.2999999970198,NA,0,1095.2999999970198,empty,1,FALSE,0,-0.4311932829993703
we992837,pig,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,FALSE,0,1177.800000011921,pig,579,1177.800000011921,correct,5,TRUE,1,2.3474843186639682
we992837,snake,../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg,FALSE,0,879,NA,0,879,empty,2,FALSE,0,-0.4311932829993703
we992837,drink,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,FALSE,0,1428.3999999910593,water,727,1428.3999999910593,other,1,FALSE,0,-0.4311932829993703
we992837,rabbit,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,FALSE,0,650.8999999910593,NA,0.10000000894069672,650.8999999910593,empty,1,FALSE,0,-0.4311932829993703
wed8c535,cat,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,FALSE,0,1129.600000023842,NA,0,1129.600000023842,empty,1,FALSE,0,-0.6424350772491686
wed8c535,lawn,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,FALSE,0,2050.100000023842,NA,0.10000002384185792,2050.100000023842,empty,1,FALSE,0.5,0.7156365171043768
wed8c535,bee,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,FALSE,0,1067.8000000715256,NA,0,1067.8000000715256,empty,2,FALSE,0,-0.6424350772491686
wed8c535,flower,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,FALSE,0,1607.2999999523165,flower,1323.5,1607.2999999523165,correct,5,TRUE,1,2.1435411802021145
wed8c535,eye,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,FALSE,0,1202.0999999046326,NA,0,1202.0999999046326,empty,2,FALSE,0,-0.6424350772491686
wed8c535,milk,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,FALSE,0,1637.0999999046326,milk,1404.600000023842,1637.0999999046326,correct,3,TRUE,0.5,0.8323223669534966
wed8c535,jeans,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,FALSE,0,994.5,NA,0,994.5,empty,2,FALSE,0,-0.6424350772491686
wed8c535,bird,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,FALSE,0,1155.2999999523165,NA,0,1155.2999999523165,empty,2,FALSE,0,-0.6424350772491686
wed8c535,bread,../static/stimuli/images/theater/sun_acpdepnxayyyjqgs.jpg,FALSE,0,1065.399999976158,NA,0.10000002384185792,1065.399999976158,empty,2,FALSE,0,-0.6424350772491686
wed8c535,fence,../static/stimuli/images/temple/sun_apdrdxoeskjgfrbj.jpg,FALSE,0,1512,NA,0.19999992847442627,1512,empty,2,FALSE,0,-0.6424350772491686
wed8c535,puzzle,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,FALSE,0,1007.1999999284744,NA,0.10000002384185792,1007.1999999284744,empty,2,FALSE,0.5,0.13648759126242746
wed8c535,candle,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,FALSE,0,1705,NA,0.10000002384185792,1705,empty,2,FALSE,0,-0.6424350772491686
wed8c535,bone,../static/stimuli/images/volcano/sun_atcuupfdqteblxpx.jpg,FALSE,0,1738.1999999284744,bone,1701.5,1738.1999999284744,correct,3,TRUE,1,2.240216868341057
wed8c535,ear,../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg,FALSE,0,1058.399999976158,NA,0.10000002384185792,1058.399999976158,empty,2,FALSE,0,-0.6424350772491686
wed8c535,volcano,../static/stimuli/images/underwater/sun_asqdtehokuizoxnq.jpg,FALSE,0,1512.2000000476835,volcano,2329.399999976158,1512.2000000476835,correct,3,TRUE,0.5,0.761151615080826
wed8c535,door,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,FALSE,0,2257.399999976158,door,1864.7000000476835,2257.399999976158,correct,3,TRUE,0.5,0.46975777825193094
wed8c535,bed,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,FALSE,0,1495.600000023842,bed,1061.899999976158,1495.600000023842,correct,2,TRUE,0.5,0.7691885639280787
wed8c535,horse,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,FALSE,0,1706.600000023842,NA,0.10000002384185792,1706.600000023842,empty,2,FALSE,0,-0.6424350772491686
wed8c535,nut,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,FALSE,0,1029.7999999523165,NA,0.20000004768371585,1029.7999999523165,empty,2,FALSE,0.5,0.368461124890917
wed8c535,toilet,../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg,FALSE,0,1913,NA,0.20000004768371585,1913,empty,2,FALSE,0,-0.6424350772491686
wed8c535,window,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,FALSE,0,1804.399999976158,NA,0.10000002384185792,1804.399999976158,empty,2,FALSE,0,-0.6424350772491686
wed8c535,cake,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,FALSE,0,1217.2999999523165,cake,1591,1217.2999999523165,correct,3,TRUE,1,2.215257823329552
wed8c535,pig,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,FALSE,0,2051.900000095367,pig,1063.7999999523165,2051.900000095367,correct,3,TRUE,1,1.8738020660307344
wed8c535,hat,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,FALSE,0,1291.3000000715256,NA,0.09999990463256836,1291.3000000715256,empty,2,FALSE,0,-0.6424350772491686
wed8c535,sand,../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg,FALSE,0,936.1999999284744,NA,0.10000002384185792,936.1999999284744,empty,2,FALSE,0.5,0.6952346128351145
wed8c535,hay,../static/stimuli/images/street/sun_amwdevcpkorkaqcv.jpg,FALSE,0,1078.7999999523165,NA,0,1078.7999999523165,empty,2,FALSE,0,-0.6424350772491686
wed8c535,bear,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,FALSE,0,1061.100000023842,NA,0,1061.100000023842,empty,2,FALSE,0,-0.6424350772491686
wed8c535,heart,../static/stimuli/images/subway/sun_agpnhsuccwnvcjwe.jpg,FALSE,0,1189.399999976158,NA,0,1189.399999976158,empty,2,FALSE,0,-0.6424350772491686
wed8c535,truck,../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg,FALSE,0,1055.6999999284744,NA,0,1055.6999999284744,empty,2,FALSE,0,-0.6424350772491686
wed8c535,dog,../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg,FALSE,0,1090.5,NA,0,1090.5,empty,2,FALSE,0,-0.6424350772491686
wed8c535,duck,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,FALSE,0,968.1999999284744,NA,0.10000002384185792,968.1999999284744,empty,2,FALSE,0,-0.6424350772491686
wed8c535,egg,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,FALSE,0,1476.8000000715256,NA,0,1476.8000000715256,empty,2,FALSE,0,-0.6424350772491686
wed8c535,apple,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,FALSE,0,2489.600000023842,NA,0,2489.600000023842,empty,2,FALSE,0,-0.6424350772491686
wed8c535,rabbit,../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg,FALSE,0,1311.3000000715256,NA,0.10000002384185792,1311.3000000715256,empty,2,FALSE,0,-0.6424350772491686
wed8c535,computer,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,FALSE,0,1624,computer,2633.8000000715256,1624,correct,3,TRUE,1,2.197383745769425
wed8c535,snake,../static/stimuli/images/shoppingmall/sun_attlobbjfpnyzslo.jpg,FALSE,0,1062.100000023842,NA,0,1062.100000023842,empty,2,FALSE,0,-0.6424350772491686
wed8c535,bag,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,FALSE,0,616.3999999761581,NA,0,616.3999999761581,empty,2,FALSE,0,-0.6424350772491686
w25238fb,fence,../static/stimuli/images/skiresort/sun_aqtrvlzivijhozcl.jpg,FALSE,0,2363.099999904633,fence,2327,2363.099999904633,correct,5,TRUE,1,1.4705879450846011
w25238fb,door,../static/stimuli/images/forest/sun_atlxncsxfmqwisuw.jpg,FALSE,0,4466.700000047684,door,1595.7999999523165,4466.700000047684,correct,1,TRUE,1,1.1619793255192
w25238fb,flower,../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg,FALSE,0,3056.5,NA,0.10000014305114746,3056.5,empty,1,FALSE,1,0.6302823734294424
w25238fb,cake,../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg,FALSE,0,1808.7000000476835,cake,2208.7000000476837,1808.7000000476835,correct,5,TRUE,1,1.0230848162530866
w25238fb,bird,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,FALSE,0,5432.5,bird,2428.099999904633,5432.5,correct,2,TRUE,1,0.31052260448989727
w25238fb,lion,../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg,FALSE,0,14083.599999904633,NA,NA,14083.599999904633,timeout,NA,FALSE,0,-1.0089352114311814
w25238fb,bag,../static/stimuli/images/musuem/sun_alsgupdkmpsptlos.jpg,FALSE,0,1823.6000001430511,bag,1470.1999998092651,1823.6000001430511,correct,5,TRUE,1,1.1627372509648322
w25238fb,truck,../static/stimuli/images/laundryroom/sun_amdxqjichaqshdel.jpg,FALSE,0,1909,truck,2300.900000095367,1909,correct,5,TRUE,1,0.9598035433517833
w25238fb,heart,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,FALSE,0,NA,NA,NA,NA,timeout,NA,FALSE,0.5,-0.3917290821925572
w25238fb,milk,../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg,FALSE,0,4436.400000095367,NA,0,4436.400000095367,empty,1,FALSE,0,-1.0089352114311814
w25238fb,bee,../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg,FALSE,0,1593.6000001430511,bee,1165.5999999046326,1593.6000001430511,correct,5,TRUE,1,1.6196411607761576
w25238fb,bear,../static/stimuli/images/downtown/sun_acbmuljpyqdcboxt.jpg,FALSE,0,9904.699999809263,bear,1373.5,9904.699999809263,correct,5,TRUE,1,0.6765670147692038
w25238fb,snake,../static/stimuli/images/restaurant/sun_aejvqzvtonxptams.jpg,FALSE,0,3601.399999856949,snake,1737.2999999523165,3601.399999856949,correct,5,TRUE,1,0.13789700849347075
w25238fb,pig,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,FALSE,0,3939.100000143051,NA,0,3939.100000143051,empty,1,FALSE,0,-1.0089352114311814
w25238fb,drink,../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg,FALSE,0,3929.199999809265,drink,2150,3929.199999809265,correct,5,TRUE,1,0.13661089262721823
w25238fb,bed,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,FALSE,0,1304.2999999523165,bed,1658.5,1304.2999999523165,correct,2,TRUE,1,1.0509040440432742
w25238fb,hay,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,FALSE,0,7899.799999952316,NA,0.10000014305114746,7899.799999952316,empty,1,FALSE,0,-1.0089352114311814
w25238fb,volcano,../static/stimuli/images/theater/sun_augboomebjfniikq.jpg,FALSE,0,2095.599999904633,tower,1891.6000001430511,2095.599999904633,other,2,FALSE,0,-1.0089352114311814
w25238fb,cat,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,FALSE,0,1333.7999999523165,cat,1488.2999999523165,1333.7999999523165,correct,5,TRUE,0.5,0.2738234564396214
w25238fb,horse,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,FALSE,0,1407.7000000476835,horse,2298.7000000476837,1407.7000000476835,correct,5,TRUE,1,1.3967565749362
w25238fb,eye,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,FALSE,0,1964,NA,0.09999990463256836,1964,empty,1,FALSE,0,-1.0089352114311814
w25238fb,bread,../static/stimuli/images/computerroom/sun_akbfsjykwgllwszc.jpg,FALSE,0,2904.800000190735,bread,1971.3999998569489,2904.800000190735,correct,5,TRUE,1,1.2870567298992996
w25238fb,ear,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,FALSE,0,1631.3000001907349,ear,1743.5999999046326,1631.3000001907349,correct,5,TRUE,1,1.3151385125515476
w25238fb,computer,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,FALSE,0,1815.5,computer,3158.600000143051,1815.5,correct,5,TRUE,1,0.647789745493538
w25238fb,hat,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,FALSE,0,11433.099999904633,NA,0,11433.099999904633,empty,1,FALSE,0,-1.0089352114311814
w25238fb,candle,../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg,FALSE,0,1723.8000001907349,NA,0,1723.8000001907349,empty,1,FALSE,0.5,-0.5908019646245994
w25238fb,toilet,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,FALSE,0,2907.2999999523163,wet,1203.7000000476835,2907.2999999523163,other,2,FALSE,0,-1.0089352114311814
w25238fb,nut,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,FALSE,0,1887.3000001907349,NA,0.09999990463256836,1887.3000001907349,empty,1,FALSE,0,-1.0089352114311814
w25238fb,potato,../static/stimuli/images/roof/sun_atghhbuspyfvqzao.jpg,FALSE,0,1541.2000000476835,potato,3016.599999904633,1541.2000000476835,correct,5,TRUE,1,0.39236252760229057
w25238fb,puzzle,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,FALSE,0,2770.600000143051,NA,0.09999990463256836,2770.600000143051,empty,1,FALSE,0,-1.0089352114311814
w25238fb,duck,../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg,FALSE,0,1633.5,NA,0,1633.5,empty,1,FALSE,0,-1.0089352114311814
w25238fb,rabbit,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,FALSE,0,1468.5999999046326,NA,0.09999990463256836,1468.5999999046326,empty,1,FALSE,0,-1.0089352114311814
w25238fb,dog,../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg,FALSE,0,1901.8999998569489,dog,1332.7000000476835,1901.8999998569489,correct,5,TRUE,1,1.3686123813183393
w25238fb,apple,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,FALSE,0,2622.2000000476837,bear,1475.0999999046326,2622.2000000476837,intrusion,1,FALSE,0,-1.0089352114311814
w25238fb,bone,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,FALSE,0,2025.5999999046328,flower,2194.099999904633,2025.5999999046328,intrusion,1,FALSE,0,-1.0089352114311814
w25238fb,jeans,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,FALSE,0,9695.399999856949,NA,0,9695.399999856949,empty,3,FALSE,0.5,-0.9055986897580924
w25238fb,lawn,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,FALSE,0,10203.399999856949,NA,0.10000014305114746,10203.399999856949,empty,1,FALSE,0,-1.0089352114311814
w676e8fc,door,../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg,FALSE,0,1526.899999976158,door,989.2000000476836,1526.899999976158,correct,4,TRUE,0.5,0.7482850252696654
w676e8fc,cat,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,FALSE,0,1175.9000000357628,cat,1403,1175.9000000357628,correct,4,TRUE,1,1.9844098074319274
w676e8fc,hay,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,FALSE,0,1370.5999999642372,NA,0.10000002384185792,1370.5999999642372,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,candle,../static/stimuli/images/ranch/sun_axqdjxmxvxjmytiu.jpg,FALSE,0,1048.300000011921,NA,0.09999996423721312,1048.300000011921,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,toilet,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,FALSE,0,1085.100000023842,NA,0.09999996423721312,1085.100000023842,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,fence,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,FALSE,0,964,NA,0.20000004768371585,964,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,horse,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,FALSE,0,1103.699999988079,NA,0.10000002384185792,1103.699999988079,empty,2,FALSE,0,-0.6181091063025169
w676e8fc,cake,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,FALSE,0,1768.199999988079,NA,0,1768.199999988079,empty,3,FALSE,0,-0.6181091063025169
w676e8fc,jeans,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,FALSE,0,1488.100000023842,NA,0,1488.100000023842,empty,2,FALSE,0,-0.6181091063025169
w676e8fc,computer,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,FALSE,0,1496.300000011921,NA,0.10000002384185792,1496.300000011921,empty,2,FALSE,0,-0.6181091063025169
w676e8fc,puzzle,../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg,FALSE,0,1413.600000023842,puzzle,2064.5,1413.600000023842,correct,4,TRUE,1,1.7160212796365033
w676e8fc,bird,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,FALSE,0,1615.300000011921,bird,1474.5,1615.300000011921,correct,4,TRUE,1,0.852215582799888
w676e8fc,egg,../static/stimuli/images/greenhouse/sun_bmzsunjewvlfjojq.jpg,FALSE,0,1108.5999999642372,egg,1207.800000011921,1108.5999999642372,correct,4,TRUE,1,1.7114936907700133
w676e8fc,ear,../static/stimuli/images/shoppingmall/sun_ayhhurcrocmglxyx.jpg,FALSE,0,1407.199999988079,NA,0.10000002384185792,1407.199999988079,empty,3,FALSE,0,-0.6181091063025169
w676e8fc,flower,../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg,FALSE,0,1049.399999976158,NA,0.10000002384185792,1049.399999976158,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,milk,../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg,FALSE,0,1080.800000011921,NA,0.09999996423721312,1080.800000011921,empty,2,FALSE,0,-0.6181091063025169
w676e8fc,lawn,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,FALSE,0,1916.199999988079,NA,0.09999996423721312,1916.199999988079,empty,3,FALSE,0,-0.6181091063025169
w676e8fc,bone,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,FALSE,0,1124.300000011921,NA,0.09999996423721312,1124.300000011921,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,lion,../static/stimuli/images/warehouse/sun_aaawomlbokrxmfyj.jpg,FALSE,0,834.3999999761581,NA,0.10000002384185792,834.3999999761581,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,window,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,FALSE,0,1440.100000023842,window,1696.300000011921,1440.100000023842,correct,4,TRUE,0.5,0.6319561329012727
w676e8fc,apple,../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg,FALSE,0,1295.899999976158,apple,1327.300000011921,1295.899999976158,correct,5,TRUE,1,1.732992898744871
w676e8fc,bag,../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg,FALSE,0,999.2000000476836,NA,0.09999996423721312,999.2000000476836,empty,2,FALSE,0,-0.6181091063025169
w676e8fc,bed,../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg,FALSE,0,3372.600000023842,NA,0,3372.600000023842,empty,3,FALSE,0.5,0.24227668495728805
w676e8fc,hat,../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg,FALSE,0,1030.600000023842,NA,0,1030.600000023842,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,bread,../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg,FALSE,0,998,NA,0.09999996423721312,998,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,pig,../static/stimuli/images/pool/sun_argikopryamoycho.jpg,FALSE,0,2237,NA,0.10000002384185792,2237,empty,2,FALSE,0,-0.6181091063025169
w676e8fc,volcano,../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg,FALSE,0,1283.0999999642372,lava,1477.2000000476835,1283.0999999642372,other,3,FALSE,0,-0.6181091063025169
w676e8fc,dog,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,FALSE,0,1594.5,NA,0.10000002384185792,1594.5,empty,3,FALSE,0,-0.6181091063025169
w676e8fc,heart,../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg,FALSE,0,936.7000000476836,NA,0.09999996423721312,936.7000000476836,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,nut,../static/stimuli/images/footballfield/sun_bytuhfnudnbsojli.jpg,FALSE,0,788.8000000119209,NA,0.10000002384185792,788.8000000119209,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,potato,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,FALSE,0,1159.199999988079,NA,0.09999996423721312,1159.199999988079,empty,2,FALSE,0,-0.6181091063025169
w676e8fc,truck,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,FALSE,0,928.600000023842,NA,0.19999998807907104,928.600000023842,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,sand,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,FALSE,0,975.399999976158,sand,983.100000023842,975.399999976158,correct,4,TRUE,1,2.2966033657757805
w676e8fc,rabbit,../static/stimuli/images/grocery/sun_ajfkrdilcurxubxd.jpg,FALSE,0,2194.199999988079,rabbit,1809.300000011921,2194.199999988079,correct,5,TRUE,1,2.163044811128963
w676e8fc,eye,../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg,FALSE,0,2367.100000023842,eye,2562.5,2367.100000023842,correct,2,TRUE,0.5,-0.01786756871468378
w676e8fc,drink,../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg,FALSE,0,1459.7999999523165,NA,0.10000002384185792,1459.7999999523165,empty,1,FALSE,0,-0.6181091063025169
w676e8fc,bear,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,FALSE,0,1368.9000000357628,bear,1086.199999988079,1368.9000000357628,correct,5,TRUE,1,1.3912959468614219
w36ada23,candle,../static/stimuli/images/windmill/sun_agijhczjktkzvxys.jpg,FALSE,0,1799,NA,0,1799,empty,1,FALSE,0,-0.5938564167537648
w36ada23,milk,../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg,FALSE,0,1503,hat,1280,1503,intrusion,3,FALSE,0,-0.5938564167537648
w36ada23,egg,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,FALSE,0,1945,nut,1487,1945,intrusion,3,FALSE,0.5,-0.2573597372200103
w36ada23,hay,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,FALSE,0,1656,NA,0,1656,empty,1,FALSE,0,-0.5938564167537648
w36ada23,eye,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,FALSE,0,1279,NA,0,1279,empty,1,FALSE,0,-0.5938564167537648
w36ada23,rabbit,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,FALSE,0,1216,NA,0,1216,empty,1,FALSE,0,-0.5938564167537648
w36ada23,horse,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,FALSE,0,1151,NA,1,1151,empty,1,FALSE,0,-0.5938564167537648
w36ada23,ear,../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg,FALSE,0,1137,ear,710,1137,correct,5,TRUE,1,2.3046164052649485
w36ada23,computer,../static/stimuli/images/computerroom/sun_akbfsjykwgllwszc.jpg,FALSE,0,1670,NA,1297,1670,empty,1,FALSE,1,0.8866392522244831
w36ada23,bread,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,FALSE,0,1768,bread,1607,1768,correct,3,TRUE,1,1.182813106182738
w36ada23,jeans,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,FALSE,0,1263,NA,1,1263,empty,1,FALSE,0,-0.5938564167537648
w36ada23,bed,../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg,FALSE,0,1168,bed,719,1168,correct,5,TRUE,1,2.300767831310437
